dish_id,unit_code,grams,source_ref,verified_by
VN-GIA-XAO-GVTT-cá,dia_an,140.33,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
VN-CAI-THAO-XAO-GVTT-cá,dia_an,160.33,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
VN-MUOP-XAO-GVTT-cá,dia_an,140.33,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
TM555-003-GVTT-cá,bat_an,275,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
TM555-003-GVTT-cá,chen_an,275,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
TM555-003-GVTT-cá,doi_an,275,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
TM555-004-GVTT-cá,bat_an,190,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
TM555-004-GVTT-cá,chen_an,190,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
TM555-004-GVTT-cá,doi_an,190,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
TM555-010-GVTT-cá,bat_an,200,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
TM555-010-GVTT-cá,chen_an,200,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
TM555-010-GVTT-cá,doi_an,200,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
TM555-011-GVTT-cá,bat_an,282,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
TM555-011-GVTT-cá,chen_an,282,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
TM555-011-GVTT-cá,doi_an,282,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
TM555-016-GVTT-cá,bat_an,333,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
TM555-016-GVTT-cá,chen_an,333,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
TM555-016-GVTT-cá,doi_an,333,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
TM555-017-GVTT-cá,bat_an,210,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
TM555-017-GVTT-cá,chen_an,210,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
TM555-017-GVTT-cá,doi_an,210,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
TM555-008-GVTT-cá,dia_an,274,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
TM555-012-GVTT-cá,dia_an,460,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
TM555-013-GVTT-cá,dia_an,361,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
TM555-020-GVTT-cá,dia_an,362,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
TM555-023-GVTT-cá,dia_an,341,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
TM555-014-GVTT-cá,dia_an,385,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
TM555-018-GVTT-cá,dia_an,289,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
