dish_id,name_vi,region,origin,roles,serving_g,verified_by,note
NIN-BUN-DAU,Bún đậu,north,vn,one_dish,370,Chuyên gia duyệt 2026-08-18 (R2: hoàn tất chữ ký — biến thể NIN-BUN-DAU-GVTT-hảisản đã duyệt),"LLM de xuat nguyen lieu + gram cho khau phan chuan pho bien (khong dan duoc nguon so lieu cu the) - R2 CHUA DUYET, khong dung cho benh nhan that cho toi khi ra xong (DAT-13) [R1 đã ước tính lại gram nguyên liệu theo khẩu phần chuẩn phổ biến, 2026-08-12 — vẫn là ước tính (is_estimated), CẦN R2/NIN xác nhận nguồn trước khi dùng cho bệnh nhân thật.] [Chuyên gia xác nhận 2026-08-12: có thể dùng ngay với gram đã ước tính lại, sẽ cập nhật số liệu sau nếu chuyên gia dinh dưỡng có nguồn chính xác hơn.] [RÚT KHỎI THỰC ĐƠN 2026-08-17: gram do LLM tự đề xuất, KHÔNG dẫn được nguồn (RULE-2). Chính `note` của dòng này đã ghi 'R2 CHƯA DUYỆT, không dùng cho bệnh nhân thật' nhưng `verified_by` vẫn được điền nên món vẫn vào được thực đơn — nay xoá `verified_by` cho khớp. Dòng dữ liệu giữ nguyên; R2 rà lại và ký thì món sống lại.]"
NIN-BUN-OC,Bún ốc,north,vn,one_dish,505.1,Chuyên gia duyệt 2026-08-17 (R2),"Công thức món số 409, tr. 362 — 555 món ăn Việt Nam - Kỹ thuật chế biến và giá trị dinh dưỡng. Bộ môn Nghiệp vụ Kỹ thuật Khách sạn, Khoa Khách sạn Du lịch, Trường Đại học Thương mại. Hà Nội, 2002 (in lần đầu 1991). Sách không ghi số suất, suy bằng kiểm chéo như nin-bun-cha (r2 duyệt phương pháp 17/08/2026). bằng chứng mạnh hơn hẳn ở món này: lượng bún đúng bằng bún chả — 17000 g — nên cùng cỡ mẻ 100 suất. n=100 cho bún 170 g, ốc 60 g, cà chua 50 g, nước mắm 5 ml, muối 3 g: mọi nguyên liệu đều ra khẩu phần thật. Gram ĐÃ quy về PHẦN ĂN ĐƯỢC (sách tính theo lượng mua, tr. 499). [SỬA 2026-08-17 (R2): thay gram do LLM tự đề xuất (không dẫn được nguồn, RULE-2) bằng công thức có nguồn từ sách. Món sống lại cùng biến thể -GVTT-.] [SỬA 2026-08-18 (DEC-094): thêm 178g nước — kcal/100g trước đó 95.7 quá đặc so với 62.0 NIN đo trực tiếp trên món đã nấu chín (món 586 · 15039, tr. 143). Tổng kcal món GIỮ NGUYÊN, chỉ pha loãng đúng bằng nước.]"
NIN-BUN-DOC-MUNG,Bún dọc mùng,north,vn,one_dish,325,,"LLM de xuat nguyen lieu + gram cho khau phan chuan pho bien (khong dan duoc nguon so lieu cu the) - R2 CHUA DUYET, khong dung cho benh nhan that cho toi khi ra xong (DAT-13) [Chuyên gia duyệt 2026-08-12 (ghi chú thủ công thay giao diện duyệt tạm — web lỗi)] [tiết chế 2026-08-15: hạ gia vị còn 35% (1158 -> 400 mg Na); tổng natri/suất 1191 -> 433 mg. Hướng dẫn: nêm nhạt và KHÔNG húp cạn nước dùng.] [RÚT KHỎI THỰC ĐƠN 2026-08-17: gram do LLM tự đề xuất, KHÔNG dẫn được nguồn (RULE-2). Chính `note` của dòng này đã ghi 'R2 CHƯA DUYỆT, không dùng cho bệnh nhân thật' nhưng `verified_by` vẫn được điền nên món vẫn vào được thực đơn — nay xoá `verified_by` cho khớp. Dòng dữ liệu giữ nguyên; R2 rà lại và ký thì món sống lại.] [LÝ DO THU HỒI — THIẾU DỮ LIỆU (kho chưa có nguyên liệu): thiếu DỌC MÙNG — nguyên liệu định danh, kho CHƯA CÓ. Công thức hiện chỉ có bún, ba chỉ, cà chua, hành lá.] [R2 THU HỒI CHỮ KÝ 2026-08-18 — RÀ NHÓM KÝ KẾ THỪA: chữ ký cũ có được bằng cơ chế 'hoàn tất chữ ký — biến thể X đã duyệt', tức bản gốc được ký VÌ bản dẫn xuất đã ký chứ không phải vì ai rà công thức. Rà lại 23 món trong nhóm này bằng một phép kiểm mới — 'nguyên liệu định danh trong TÊN MÓN có mặt trong công thức không' — phát hiện 8 món thiếu. Lưới chặn của scripts/ky_duyet_mon.py không bắt được vì nó chỉ kiểm tỷ lệ nguyên liệu chính và trần natri. Xem tests/test_r2_nguyen_lieu_dinh_danh.py.]"
NIN-BUN-BO-NAM-BO,Bún bò Nam bộ,south,vn,one_dish,345,Chuyên gia duyệt 2026-08-18 (R2: hoàn tất chữ ký — biến thể NIN-BUN-BO-NAM-BO-GVTT-cá đã duyệt),"LLM de xuat nguyen lieu + gram cho khau phan chuan pho bien (khong dan duoc nguon so lieu cu the) - R2 CHUA DUYET, khong dung cho benh nhan that cho toi khi ra xong (DAT-13) [Chuyên gia duyệt 2026-08-12 (ghi chú thủ công thay giao diện duyệt tạm — web lỗi)] [tiết chế 2026-08-15: hạ gia vị còn 35% (1158 -> 400 mg Na); tổng natri/suất 1283 -> 525 mg. Hướng dẫn: nêm nhạt và KHÔNG húp cạn nước dùng.] [RÚT KHỎI THỰC ĐƠN 2026-08-17: gram do LLM tự đề xuất, KHÔNG dẫn được nguồn (RULE-2). Chính `note` của dòng này đã ghi 'R2 CHƯA DUYỆT, không dùng cho bệnh nhân thật' nhưng `verified_by` vẫn được điền nên món vẫn vào được thực đơn — nay xoá `verified_by` cho khớp. Dòng dữ liệu giữ nguyên; R2 rà lại và ký thì món sống lại.]"
NIN-CHAO-LONG,Cháo lòng,all,vn,one_dish,639.8,Chuyên gia duyệt 2026-08-17 (R2),"Công thức món số 420, tr. 371 — 555 món ăn Việt Nam - Kỹ thuật chế biến và giá trị dinh dưỡng. Bộ môn Nghiệp vụ Kỹ thuật Khách sạn, Khoa Khách sạn Du lịch, Trường Đại học Thương mại. Hà Nội, 2002 (in lần đầu 1991). Sách không ghi số suất, suy bằng kiểm chéo (r2 duyệt phương pháp 17/08/2026). bằng chứng: lượng gạo đúng bằng món cháo liền trước — '419. cháo thịt gà' cũng 2400 g tẻ + 600 g nếp — nên cùng cỡ mẻ. n=100 cho 30 g gạo/bát (đúng độ loãng của cháo) và tổng lòng ~146 g/bát: gan 20 · dạ dày 20 · lòng 60 · tiết 20 · mỡ 15 · phổi 7 · tim 4. mọi nguyên liệu đều ra khẩu phần thật. Gram ĐÃ quy về PHẦN ĂN ĐƯỢC (sách tính theo lượng mua, tr. 499). [SỬA 2026-08-17 (R2): thay gram do LLM tự đề xuất (không dẫn được nguồn, RULE-2) bằng công thức có nguồn từ sách. Món sống lại cùng biến thể -GVTT-.] [SỬA 2026-08-18 (DEC-094): thêm 447.2g nước — kcal/100g trước đó 229.2 quá đặc so với 69.0 NIN đo trực tiếp trên món đã nấu chín (món 589 · 15042, tr. 143). Tổng kcal món GIỮ NGUYÊN, chỉ pha loãng đúng bằng nước.]"
NIN-CHAO-SUON,Cháo sườn,all,vn,one_dish,393,,"LLM de xuat nguyen lieu + gram cho khau phan chuan pho bien (khong dan duoc nguon so lieu cu the) - R2 CHUA DUYET, khong dung cho benh nhan that cho toi khi ra xong (DAT-13) [RÚT KHỎI THỰC ĐƠN 2026-08-17: gram do LLM tự đề xuất, KHÔNG dẫn được nguồn (RULE-2). Chính `note` của dòng này đã ghi 'R2 CHƯA DUYỆT, không dùng cho bệnh nhân thật' nhưng `verified_by` vẫn được điền nên món vẫn vào được thực đơn — nay xoá `verified_by` cho khớp. Dòng dữ liệu giữ nguyên; R2 rà lại và ký thì món sống lại.] [LÝ DO THU HỒI — SÓT KHI SOẠN (nguyên liệu có sẵn trong kho): thiếu SƯỜN — công thức dùng thịt lợn ba chỉ thay cho sườn. 'Sườn lợn (Pork, ribs)' CÓ trong kho. Ba chỉ và sườn khác nhau cả về tên món lẫn thành phần mỡ.] [R2 THU HỒI CHỮ KÝ 2026-08-18 — RÀ NHÓM KÝ KẾ THỪA: chữ ký cũ có được bằng cơ chế 'hoàn tất chữ ký — biến thể X đã duyệt', tức bản gốc được ký VÌ bản dẫn xuất đã ký chứ không phải vì ai rà công thức. Rà lại 23 món trong nhóm này bằng một phép kiểm mới — 'nguyên liệu định danh trong TÊN MÓN có mặt trong công thức không' — phát hiện 8 món thiếu. Lưới chặn của scripts/ky_duyet_mon.py không bắt được vì nó chỉ kiểm tỷ lệ nguyên liệu chính và trần natri. Xem tests/test_r2_nguyen_lieu_dinh_danh.py.]"
NIN-COM-RANG,Cơm rang,all,vn,one_dish,360,Chuyên gia duyệt 2026-08-18 (R2: hoàn tất chữ ký — biến thể NIN-COM-RANG-GVTT-cá đã duyệt),"LLM de xuat nguyen lieu + gram cho khau phan chuan pho bien (khong dan duoc nguon so lieu cu the) - R2 CHUA DUYET, khong dung cho benh nhan that cho toi khi ra xong (DAT-13) [tiết chế 2026-08-15: hạ gia vị còn 78% (386 -> 300 mg Na); tổng natri/suất 496 -> 410 mg. Hướng dẫn: nêm nhạt, không chan nước kho vào cơm.] [RÚT KHỎI THỰC ĐƠN 2026-08-17: gram do LLM tự đề xuất, KHÔNG dẫn được nguồn (RULE-2). Chính `note` của dòng này đã ghi 'R2 CHƯA DUYỆT, không dùng cho bệnh nhân thật' nhưng `verified_by` vẫn được điền nên món vẫn vào được thực đơn — nay xoá `verified_by` cho khớp. Dòng dữ liệu giữ nguyên; R2 rà lại và ký thì món sống lại.]"
NIN-XOI-DO-XANH,Xôi đỗ xanh,all,vn,staple|one_dish,129.4,Chuyên gia duyệt 2026-08-17 (R2),"Công thức món số 391, tr. 348 — 555 món ăn Việt Nam - Kỹ thuật chế biến và giá trị dinh dưỡng. Bộ môn Nghiệp vụ Kỹ thuật Khách sạn, Khoa Khách sạn Du lịch, Trường Đại học Thương mại. Hà Nội, 2002 (in lần đầu 1991). Sách không ghi số suất. căn cứ nội bộ sách: '403. cơm rang dương châu' (tr. 356) cũng dùng đúng 1000 g gạo — cùng cỡ mẻ. n=10 cho 100 g gạo sống/suất, tức ~180-200 g xôi/cơm chín, đúng một khẩu phần. kiểm chéo theo độ đặc của món trong chính sách: cháo 30 g gạo/suất (loãng) · phở 180 g bánh phở ≈ 60 g gạo · cơm/xôi 100 g — thang này nhất quán. Gram ĐÃ quy về PHẦN ĂN ĐƯỢC (sách tính theo lượng mua, tr. 499). [SỬA 2026-08-17 (R2): thay gram do LLM tự đề xuất (không dẫn được nguồn, RULE-2) bằng công thức có nguồn từ sách. Món sống lại cùng biến thể -GVTT-.]"
NIN-XOI-LAC,Xôi lạc,all,vn,staple|one_dish,250,"Chuyên gia duyệt 2026-08-18 (R2: công thức đúng — việc món có hợp với bệnh nhân ĐTĐ2 hay không do rule T2DM-SUG-01 quyết định, không phải cột này)","LLM de xuat nguyen lieu + gram cho khau phan chuan pho bien (khong dan duoc nguon so lieu cu the) - R2 CHUA DUYET, khong dung cho benh nhan that cho toi khi ra xong (DAT-13) [RÚT KHỎI THỰC ĐƠN 2026-08-17: gram do LLM tự đề xuất, KHÔNG dẫn được nguồn (RULE-2). Chính `note` của dòng này đã ghi 'R2 CHƯA DUYỆT, không dùng cho bệnh nhân thật' nhưng `verified_by` vẫn được điền nên món vẫn vào được thực đơn — nay xoá `verified_by` cho khớp. Dòng dữ liệu giữ nguyên; R2 rà lại và ký thì món sống lại.] [R2 CHỐT 2026-08-18: ký sau khi tra cứu. ADA (Nutrition Therapy Consensus Report) CHO PHÉP thay thế thực phẩm chứa sucrose đẳng nhiệt lượng cho carbohydrate khác — khuyến nghị là HẠN CHẾ để không lấn chỗ thực phẩm giàu vi chất, KHÔNG PHẢI CẤM. Cột verified_by trả lời 'dữ liệu công thức có đúng không', còn 'bệnh nhân này có nên ăn không' là việc của clinical_rules — gộp hai câu hỏi làm một là đặt phán đoán lâm sàng sai tầng. Đo tại chỗ 18/08: rule T2DM-SUG-01 (WHO 10 %E) đã tự chặn nhóm này — chè hạt sen 35,6 g đường = 104% trần cả ngày của hồ sơ nữ 55t. Lưu ý: rule chỉ hoạt động được từ 18/08, sau khi vá sugar_g của Đường trắng (DAT-28); trước đó cả nhóm báo ~0 g đường và không bao giờ bị chặn.]"
NIN-XOI-NGO,Xôi ngô,all,vn,staple|one_dish,148.7,Chuyên gia duyệt 2026-08-17 (R2),"Công thức món số 393, tr. 349 — 555 món ăn Việt Nam - Kỹ thuật chế biến và giá trị dinh dưỡng. Bộ môn Nghiệp vụ Kỹ thuật Khách sạn, Khoa Khách sạn Du lịch, Trường Đại học Thương mại. Hà Nội, 2002 (in lần đầu 1991). Sách gọi món này là '393. xôi lúa' — tên hà nội của xôi ngô, giữ tên kho 'xôi ngô'. cỡ mẻ nhỏ hơn các món xôi khác (200 g nếp) nhưng ngô mới là tinh bột chính: n=10 cho 20 g nếp + 50 g ngô + 40 g đậu xanh = 110 g tinh bột/suất, khớp thang 100 g/suất của nhóm cơm-xôi. n=7 (để nếp+ngô tròn 100 g) đẩy hành phi lên 21 g/suất và tổng nguyên liệu sống lên 220 g — quá một khẩu phần. Gram ĐÃ quy về PHẦN ĂN ĐƯỢC (sách tính theo lượng mua, tr. 499). [SỬA 2026-08-17 (R2): thay gram do LLM tự đề xuất (không dẫn được nguồn, RULE-2) bằng công thức có nguồn từ sách. Món sống lại cùng biến thể -GVTT-.]"
NIN-NEM-RAN,Nem rán,all,vn,protein,200,,"LLM de xuat nguyen lieu + gram cho khau phan chuan pho bien (khong dan duoc nguon so lieu cu the) - R2 CHUA DUYET, khong dung cho benh nhan that cho toi khi ra xong (DAT-13) [Chuyên gia xác nhận 2026-08-12: có thể dùng ngay với gram đã ước tính lại, sẽ cập nhật số liệu sau nếu chuyên gia dinh dưỡng có nguồn chính xác hơn.] [tiết chế 2026-08-15: hạ gia vị còn 39% (772 -> 300 mg Na); tổng natri/suất 916 -> 444 mg. Hướng dẫn: nêm nhạt, không chan nước kho vào cơm.] [RÚT KHỎI THỰC ĐƠN 2026-08-17: gram do LLM tự đề xuất, KHÔNG dẫn được nguồn (RULE-2). Chính `note` của dòng này đã ghi 'R2 CHƯA DUYỆT, không dùng cho bệnh nhân thật' nhưng `verified_by` vẫn được điền nên món vẫn vào được thực đơn — nay xoá `verified_by` cho khớp. Dòng dữ liệu giữ nguyên; R2 rà lại và ký thì món sống lại.] [LÝ DO THU HỒI — THIẾU DỮ LIỆU (kho chưa có nguyên liệu): thiếu BÁNH ĐA NEM (vỏ cuốn) — nem rán không có vỏ thì không phải nem rán. Kho CHƯA CÓ dòng bánh đa nem.] [R2 THU HỒI CHỮ KÝ 2026-08-18 — RÀ NHÓM KÝ KẾ THỪA: chữ ký cũ có được bằng cơ chế 'hoàn tất chữ ký — biến thể X đã duyệt', tức bản gốc được ký VÌ bản dẫn xuất đã ký chứ không phải vì ai rà công thức. Rà lại 23 món trong nhóm này bằng một phép kiểm mới — 'nguyên liệu định danh trong TÊN MÓN có mặt trong công thức không' — phát hiện 8 món thiếu. Lưới chặn của scripts/ky_duyet_mon.py không bắt được vì nó chỉ kiểm tỷ lệ nguyên liệu chính và trần natri. Xem tests/test_r2_nguyen_lieu_dinh_danh.py.]"
NIN-NEM-LUI,Nem lụi,central,vn,protein,165,Chuyên gia duyệt 2026-08-18 (R2: hoàn tất chữ ký — biến thể NIN-NEM-LUI-GVTT-cá đã duyệt),"LLM de xuat nguyen lieu + gram cho khau phan chuan pho bien (khong dan duoc nguon so lieu cu the) - R2 CHUA DUYET, khong dung cho benh nhan that cho toi khi ra xong (DAT-13) [Chuyên gia duyệt 2026-08-12 (ghi chú thủ công thay giao diện duyệt tạm — web lỗi)] [tiết chế 2026-08-15: hạ gia vị còn 39% (772 -> 300 mg Na); tổng natri/suất 887 -> 415 mg. Hướng dẫn: nêm nhạt, không chan nước kho vào cơm.] [RÚT KHỎI THỰC ĐƠN 2026-08-17: gram do LLM tự đề xuất, KHÔNG dẫn được nguồn (RULE-2). Chính `note` của dòng này đã ghi 'R2 CHƯA DUYỆT, không dùng cho bệnh nhân thật' nhưng `verified_by` vẫn được điền nên món vẫn vào được thực đơn — nay xoá `verified_by` cho khớp. Dòng dữ liệu giữ nguyên; R2 rà lại và ký thì món sống lại.]"
NIN-CHA-LA-LOT,Chả lá lốt,north,vn,protein,155,,"LLM de xuat nguyen lieu + gram cho khau phan chuan pho bien (khong dan duoc nguon so lieu cu the) - R2 CHUA DUYET, khong dung cho benh nhan that cho toi khi ra xong (DAT-13) [Chuyên gia duyệt 2026-08-12 (ghi chú thủ công thay giao diện duyệt tạm — web lỗi)] [tiết chế 2026-08-15: hạ gia vị còn 39% (772 -> 300 mg Na); tổng natri/suất 864 -> 392 mg. Hướng dẫn: nêm nhạt, không chan nước kho vào cơm.] [RÚT KHỎI THỰC ĐƠN 2026-08-17: gram do LLM tự đề xuất, KHÔNG dẫn được nguồn (RULE-2). Chính `note` của dòng này đã ghi 'R2 CHƯA DUYỆT, không dùng cho bệnh nhân thật' nhưng `verified_by` vẫn được điền nên món vẫn vào được thực đơn — nay xoá `verified_by` cho khớp. Dòng dữ liệu giữ nguyên; R2 rà lại và ký thì món sống lại.] [LÝ DO THU HỒI — SÓT KHI SOẠN (nguyên liệu có sẵn trong kho): thiếu LÁ LỐT — chính nguyên liệu làm nên tên món. 'Lá lốt' CÓ trong kho nhưng công thức chỉ có thịt nạc, mỡ, nước mắm, tỏi. Không có lá lốt thì đây là chả thịt băm, không phải chả lá lốt.] [R2 THU HỒI CHỮ KÝ 2026-08-18 — RÀ NHÓM KÝ KẾ THỪA: chữ ký cũ có được bằng cơ chế 'hoàn tất chữ ký — biến thể X đã duyệt', tức bản gốc được ký VÌ bản dẫn xuất đã ký chứ không phải vì ai rà công thức. Rà lại 23 món trong nhóm này bằng một phép kiểm mới — 'nguyên liệu định danh trong TÊN MÓN có mặt trong công thức không' — phát hiện 8 món thiếu. Lưới chặn của scripts/ky_duyet_mon.py không bắt được vì nó chỉ kiểm tỷ lệ nguyên liệu chính và trần natri. Xem tests/test_r2_nguyen_lieu_dinh_danh.py.]"
NIN-GIO-LUA,Giò lụa,all,vn,protein,100,Chuyên gia duyệt 2026-08-18 (R2: hoàn tất chữ ký — biến thể NIN-GIO-LUA-GVTT-cá đã duyệt),"LLM de xuat nguyen lieu + gram cho khau phan chuan pho bien (khong dan duoc nguon so lieu cu the) - R2 CHUA DUYET, khong dung cho benh nhan that cho toi khi ra xong (DAT-13) [Chuyên gia duyệt 2026-08-12 (ghi chú thủ công thay giao diện duyệt tạm — web lỗi)] [tiết chế 2026-08-15: hạ gia vị còn 78% (386 -> 300 mg Na); tổng natri/suất 458 -> 372 mg. Hướng dẫn: nêm nhạt, không chan nước kho vào cơm.] [RÚT KHỎI THỰC ĐƠN 2026-08-17: gram do LLM tự đề xuất, KHÔNG dẫn được nguồn (RULE-2). Chính `note` của dòng này đã ghi 'R2 CHƯA DUYỆT, không dùng cho bệnh nhân thật' nhưng `verified_by` vẫn được điền nên món vẫn vào được thực đơn — nay xoá `verified_by` cho khớp. Dòng dữ liệu giữ nguyên; R2 rà lại và ký thì món sống lại.]"
